uid,iid,score,time
88,13160,3,1197
88,13380,2,1269
88,13397,3,1299
88,13983,3,1333
89,7,3,1
89,13,3,55
89,15,3,405
89,16,4,644
89,26,2,274
89,30,5,128
89,38,5,490
89,44,4,15
89,48,3,822
89,52,3,30
89,59,3,1346
89,60,4,140
89,66,5,128
89,67,3,28
89,89,3,55
89,97,4,3
89,99,5,1256
89,100,4,21
89,112,3,55
89,114,2,664
89,115,3,452
89,118,3,128
89,121,4,161
89,124,3,464
89,142,3,219
89,143,2,394
89,151,3,30
89,166,1,258
89,170,4,471
89,178,2,1326
89,183,3,17
89,188,4,1312
89,190,2,472
89,208,4,128
89,212,5,1238
89,225,5,449
89,226,1,205
89,233,3,338
89,259,3,555
89,262,4,128
89,279,4,985
89,283,1,241
89,285,4,1175
89,287,3,484
89,295,2,503
89,301,3,30
89,302,4,942
89,310,4,216
89,324,4,378
89,333,3,190
89,334,3,517
89,349,1,660
89,355,4,30
89,356,3,470
89,389,2,41
89,390,4,12
89,391,1,594
89,396,5,449
89,410,3,464
89,416,3,626
89,418,4,378
89,427,3,119
89,430,4,30
89,432,5,741
89,436,4,136
89,442,4,462
89,481,4,38
89,482,3,161
89,495,1,17
89,505,5,466
89,519,5,1126
89,525,2,822
89,532,3,136
89,548,3,1295
89,554,2,194
89,555,5,38
89,564,3,161
89,568,5,190
89,573,1,62
89,581,3,216
89,611,3,1149
89,620,3,449
89,629,3,539
89,633,3,490
89,648,2,246
89,654,2,970
89,661,3,177
89,676,3,452
89,683,3,205
89,688,2,254
89,724,3,15
89,735,5,1057
89,736,3,190
89,751,2,307
89,753,2,485
89,779,4,1239
89,796,1,657
89,801,3,1
89,806,3,1102
89,819,2,236
89,824,3,464
89,841,4,297
89,843,2,7
89,848,3,58
89,864,3,679
89,868,1,613
89,870,3,519
89,878,3,135
89,879,5,123
89,885,4,449
89,894,3,190
89,905,3,496
89,908,2,216
89,910,2,293
89,917,3,84
89,934,3,902
89,935,4,449
89,937,3,336
89,949,5,236
89,955,4,157
89,962,4,190
89,963,5,234
89,964,4,490
89,966,3,84
89,974,2,166
89,994,3,518
89,1002,3,30
89,1009,3,1267
89,1020,4,396
89,1032,3,486
89,1041,4,161
89,1055,4,41
89,1061,2,30
89,1072,3,375
89,1073,3,154
89,1084,3,1
89,1098,3,127
89,1110,2,541
89,1116,3,449
89,1123,3,433
89,1125,5,297
89,1167,3,55
89,1173,2,142
89,1174,2,408
89,1177,3,1256
89,1188,4,343
89,1199,4,1329
89,1206,3,91
89,1208,3,190
89,1228,4,246
89,1236,1,188
89,1238,3,128
89,1268,2,673
89,1269,1,752
89,1273,3,449
89,1285,3,38
89,1286,3,128
89,1293,4,1255
89,1299,3,517
89,1311,2,913
89,1316,4,462
89,1318,4,513
89,1327,4,466
89,1330,2,9
89,1331,3,645
89,1336,4,1245
89,1337,3,747
89,1342,3,121
89,1343,3,496
89,1346,3,505
89,1350,5,71
89,1351,3,70
89,1358,1,28
89,1364,4,91
89,1374,2,25
89,1380,3,38
89,1382,4,195
89,1383,1,470
89,1390,3,950
89,1393,3,486
89,1396,5,128
89,1404,3,30
89,1407,3,133
89,1424,3,293
89,1431,4,38
89,1433,3,232
89,1453,3,30
89,1454,4,128
89,1459,1,1174
89,1464,3,195
89,1468,3,1267
89,1486,3,30
89,1488,4,1256
89,1496,2,1190
89,1498,3,7
89,1506,4,1253
89,1508,3,55
89,1541,3,62
89,1544,3,1301
89,1547,4,197
89,1552,4,447
89,1563,3,378
89,1570,3,962
89,1572,1,396
89,1590,3,1242
89,1591,3,38
89,1597,3,1126
89,1614,3,408
89,1623,4,71
89,1625,3,1251
89,1626,3,511
89,1629,3,166
89,1632,1,15
89,1633,3,1100
89,1652,2,576
89,1654,3,353
89,1665,4,122
89,1675,3,408
89,1684,3,30
89,1686,5,792
89,1705,3,30
89,1708,3,176
89,1743,5,1329
89,1745,3,1
89,1754,1,38
89,1759,2,489
89,1782,3,190
89,1794,3,343
89,1795,3,425
89,1812,1,492
89,1825,2,706
89,1826,4,671
89,1838,3,741
89,1847,4,369
89,1849,3,190
89,1857,3,368
89,1860,4,190
89,1875,3,55
89,1911,3,2
89,1917,1,496
89,1920,3,30
89,1921,4,190
89,1934,4,1238
89,1949,4,128
89,1950,3,539
89,1953,3,486
89,1969,1,38
89,1978,3,427
89,1980,4,190
89,1993,5,710
89,1996,4,240
89,1998,3,28
89,2019,3,25
89,2022,3,30
89,2028,1,505
89,2036,4,190
89,2042,3,30
89,2052,4,408
89,2062,4,161
89,2089,3,494
89,2095,4,51
89,2118,3,38
89,2121,3,1147
89,2122,3,615
89,2123,1,426
89,2143,2,177
89,2146,3,157
89,2154,4,461
89,2158,4,98
89,2177,3,161
89,2178,1,49
89,2181,3,471
89,2187,4,236
89,2190,4,190
89,2198,4,585
89,2222,3,1256
89,2234,1,340
89,2237,1,461
89,2242,3,266
89,2272,3,62
89,2274,4,190
89,2289,4,906
89,2302,4,15
89,2327,2,394
89,2329,3,1231
89,2336,3,161
89,2354,3,161
89,2362,4,1147
89,2364,4,368
89,2374,4,408
89,2384,3,493
89,2387,4,161
89,2391,2,22
89,2396,4,161
89,2414,5,511
89,2415,5,1065
89,2434,3,236
89,2436,3,30
89,2445,4,6
89,2452,3,190
89,2463,3,765
89,2490,3,449
89,2493,3,490
89,2496,3,449
89,2498,3,1267
89,2500,3,84
89,2520,2,877
89,2526,4,30
89,2532,5,462
89,2540,2,177
89,2552,4,1131
89,2583,3,30
89,2588,4,190
89,2594,3,485
89,2595,2,825
89,2599,3,194
89,2603,3,161
89,2609,3,38
89,2610,3,452
89,2625,3,58
89,2626,4,190
89,2637,4,30
89,2654,3,449
89,2659,4,55
89,2663,3,41
89,2676,1,426
89,2680,3,547
89,2684,1,539
89,2700,2,588
89,2707,3,38
89,2725,3,452
89,2726,2,485
89,2756,4,505
89,2758,4,449
89,2761,2,594
89,2762,4,1267
89,2765,3,38
89,2770,3,489
89,2772,5,1148
89,2778,1,107
89,2788,4,486
89,2814,4,471
89,2817,4,112
89,2821,5,1333
89,2822,3,582
89,2829,3,449
89,2839,1,486
89,2846,3,766
89,2859,3,877
89,2860,4,30
89,2865,3,30
89,2873,3,190
89,2883,4,55
89,2899,4,161
89,2911,2,365
89,2918,3,1112
89,2919,5,135
89,2929,2,210
89,2933,3,489
89,2982,2,594
89,2987,2,114
89,3001,2,666
89,3007,3,470
89,3012,4,30
89,3021,3,379
89,3026,3,1046
89,3029,4,128
89,3056,2,197
89,3064,2,1346
89,3070,3,511
89,3078,2,485
89,3079,4,190
89,3091,3,449
89,3092,3,190
89,3095,2,236
89,3096,3,1106
89,3109,2,490
89,3117,2,486
89,3128,3,1256
89,3132,4,62
89,3133,3,766
89,3134,4,38
89,3135,2,546
89,3138,4,941
89,3145,4,449
89,3148,3,38
89,3150,4,449
89,3171,3,408
89,3173,3,822
89,3174,3,30
89,3175,4,161
89,3177,4,1312
89,3180,4,195
89,3181,3,55
89,3185,3,461
89,3192,2,377
89,3193,5,128
89,3208,1,91
89,3211,3,205
89,3223,4,571
89,3225,3,241
89,3238,3,161
89,3241,4,188
89,3248,4,30
89,3249,3,408
89,3255,4,1018
89,3265,3,490
89,3268,3,739
89,3292,4,236
89,3303,3,297
89,3313,4,461
89,3316,1,1
89,3326,4,493
89,3337,2,241
89,3339,3,297
89,3348,3,913
89,3359,4,1148
89,3364,2,30
89,3372,3,190
89,3374,4,513
89,3375,3,251
89,3379,3,21
89,3385,3,559
89,3390,4,371
89,3422,4,30
89,3435,3,112
89,3436,4,230
89,3441,3,30
89,3444,2,41
89,3456,4,133
89,3477,2,1275
89,3478,4,30
89,3490,4,452
89,3497,2,30
89,3498,3,716
89,3516,3,30
89,3521,4,71
89,3550,3,58
89,3556,2,95
89,3560,3,869
89,3564,3,70
89,3566,2,1329
89,3572,3,161
89,3591,3,128
89,3599,3,126
89,3615,4,1256
89,3623,3,408
89,3633,1,178
89,3647,3,238
89,3651,3,157
89,3653,3,875
89,3658,3,485
89,3669,3,408
89,3672,4,486
89,3685,2,755
89,3696,3,528
89,3698,5,161
89,3706,3,219
89,3732,1,142
89,3738,1,84
89,3774,3,524
89,3784,1,95
89,3811,3,403
89,3836,2,646
89,3861,1,272
89,3900,3,594
89,3903,4,342
89,3926,3,193
89,3933,2,95
89,3951,3,365
89,3974,4,227
89,3980,3,525
89,4013,4,160
89,4107,1,587
89,4109,1,41
89,4120,2,1105
89,4143,4,616
89,4155,3,51
89,4162,1,567
89,4187,2,499
89,4188,2,62
89,4220,2,982
89,4239,3,1083
89,4257,2,410
89,4258,1,206
89,4301,2,107
89,4309,3,391
89,4327,3,368
89,4338,3,230
89,4345,4,463
89,4352,1,1043
89,4365,3,511
89,4373,4,498
89,4377,5,822
89,4417,4,470
89,4423,5,449
89,4482,3,1130
89,4490,3,205
89,4501,3,581
89,4505,4,493
89,4550,3,511
89,4560,2,251
89,4563,2,847
89,4564,3,493
89,4576,5,761
89,4584,3,349
89,4588,3,1060
89,4608,4,365
89,4625,4,468
89,4649,3,580
89,4650,3,449
89,4656,4,501
89,4674,3,304
89,4684,3,468
89,4694,3,1130
89,4698,4,361
89,4715,3,227
89,4729,5,449
89,4773,5,486
89,4785,3,1175
89,4791,4,462
89,4807,2,266
89,4829,3,1238
89,4838,4,1022
89,4851,3,336
89,4865,4,1288
89,4871,1,189
89,4879,3,98
89,4924,2,959
89,4945,3,1253
89,4946,3,84
89,4951,4,343
89,4964,4,378
89,4966,4,1063
89,4977,3,304
89,5017,3,587
89,5021,3,125
89,5051,4,452
89,5072,5,251
89,5078,4,1251
89,5081,4,125
89,5130,3,552
89,5133,1,98
89,5139,4,336
89,5144,2,113
89,5152,4,158
89,5160,4,1148
89,5161,4,272
89,5183,5,449
89,5189,4,486
89,5199,3,1106
89,5204,3,108
89,5219,3,315
89,5261,1,160
89,5267,1,659
89,5269,1,315
89,5290,5,350
89,5302,3,405
89,5310,3,304
89,5313,2,177
89,5332,1,142
89,5358,4,342
89,5360,4,297
89,5376,1,162
89,5377,3,336
89,5382,4,119
89,5383,3,471
89,5402,3,336
89,5403,5,170
89,5405,3,142
89,5409,3,189
89,5429,4,309
89,5459,4,219
89,5483,4,315
89,5485,3,583
89,5486,3,304
89,5490,2,158
89,5498,2,814
89,5501,2,373
89,5503,2,307
89,5512,3,259
89,5525,4,456
89,5527,3,293
89,5534,1,315
89,5535,3,336
89,5587,5,297
89,5614,1,458
89,5643,3,630
89,5649,3,950
89,5651,3,312
89,5656,3,166
89,5663,3,447
89,5682,3,1083
89,5685,3,486
89,5700,3,236
89,5706,4,340
89,5722,3,246
89,5724,3,482
89,5725,4,354
89,5728,3,255
89,5743,3,206
89,5755,3,357
89,5760,3,194
89,5770,3,336
89,5775,3,336
89,5779,1,210
89,5792,1,399
89,5800,2,505
89,5806,3,210
89,5821,1,312
89,5838,2,654
89,5844,5,358
89,5848,1,887
89,5850,3,358
89,5883,3,189
89,5890,3,266
89,5904,3,993
89,5918,3,336
89,5929,2,410
89,5941,3,503
89,5947,3,492
89,5948,2,385
89,5968,1,470
89,5975,2,405
89,5984,3,360
89,6009,3,1102
89,6032,4,421
89,6045,3,272
89,6054,3,739
89,6055,4,408
89,6060,4,425
89,6061,2,424
89,6121,4,483
89,6138,3,482
89,6144,4,456
89,6153,3,503
89,6155,3,482
89,6176,3,741
89,6192,2,524
89,6194,3,1207
89,6196,4,1295
89,6209,4,340
89,6211,3,1301
89,6222,3,413
89,6229,1,615
89,6252,2,356
89,6257,4,1242
89,6259,3,461
89,6262,1,482
89,6297,2,461
89,6307,2,556
89,6310,3,482
89,6323,4,462
89,6325,4,1256
89,6348,3,1060
89,6374,3,549
89,6395,5,468
89,6396,3,482
89,6407,4,449
89,6413,4,452
89,6422,4,483
89,6428,1,399
89,6441,5,515
89,6458,3,579
89,6474,3,539
89,6476,2,573
89,6477,4,539
89,6481,3,539
89,6486,3,592
89,6491,1,561
89,6493,1,447
89,6494,1,734
89,6501,1,489
89,6507,2,399
89,6511,4,535
89,6513,3,580
89,6516,4,1263
89,6517,3,413
89,6522,3,668
89,6527,4,492
89,6537,3,508
89,6574,3,1318
89,6577,3,524
89,6586,4,1319
89,6587,3,540
89,6590,4,1245
89,6600,3,1134
89,6607,4,559
89,6609,4,1022
89,6632,5,651
89,6633,2,462
89,6634,3,741
89,6635,3,503
89,6656,4,657
89,6661,5,986
89,6662,1,651
89,6665,5,971
89,6667,4,619
89,6682,3,547
89,6683,5,971
89,6693,3,452
89,6694,3,1191
89,6709,4,1247
89,6750,1,422
89,6758,1,466
89,6763,3,792
89,6769,3,573
89,6789,2,470
89,6800,3,535
89,6817,4,579
89,6829,3,559
89,6832,2,413
89,6844,1,630
89,6849,4,567
89,6850,1,454
89,6860,3,673
89,6868,2,592
89,6873,3,431
89,6887,2,511
89,6891,3,468
89,6904,3,1256
89,6911,1,517
89,6915,2,646
89,6991,3,741
89,6992,2,663
89,6998,4,613
89,7026,4,815
89,7027,1,613
89,7029,3,615
89,7032,4,644
89,7033,3,511
89,7045,3,452
89,7055,5,615
89,7056,2,663
89,7068,4,1045
89,7073,3,482
89,7080,4,630
89,7083,1,619
89,7103,4,464
89,7114,2,613
89,7120,1,613
89,7139,4,626
89,7150,4,1319
89,7155,3,453
89,7168,3,539
89,7172,1,645
89,7186,2,825
89,7188,3,747
89,7201,5,785
89,7203,2,630
89,7204,3,646
89,7244,3,757
89,7271,3,619
89,7277,1,889
89,7312,3,741
89,7319,2,671
89,7321,3,971
89,7335,3,794
89,7339,4,1049
89,7341,4,704
89,7344,3,728
89,7346,5,657
89,7354,5,662
89,7389,3,898
89,7397,3,546
89,7402,5,662
89,7412,2,567
89,7418,3,651
89,7434,4,1029
89,7445,1,571
89,7453,3,706
89,7473,2,710
89,7477,4,1003
89,7489,3,713
89,7499,3,856
89,7511,3,822
89,7521,3,679
89,7535,3,728
89,7555,3,662
89,7561,2,587
89,7570,5,971
89,7580,2,1318
89,7592,4,622
89,7601,4,710
89,7602,3,1130
89,7610,4,553
89,7621,4,729
89,7623,3,825
89,7646,4,974
89,7649,1,1133
89,7666,3,734
89,7674,4,774
89,7703,3,713
89,7709,2,710
89,7714,4,1123
89,7722,1,739
89,7754,2,752
89,7793,3,576
89,7799,4,1049
89,7803,3,735
89,7843,3,834
89,7855,4,1256
89,7888,3,805
89,7896,1,767
89,7899,3,757
89,7903,4,1161
89,7913,3,1069
89,7939,3,765
89,7968,2,622
89,7973,3,729
89,8002,1,756
89,8024,1,757
89,8039,1,739
89,8062,3,752
89,8063,2,895
89,8078,1,734
89,8084,3,1346
89,8105,3,825
89,8124,5,730
89,8138,3,765
89,8146,4,832
89,8172,3,787
89,8212,2,755
89,8222,3,863
89,8269,2,946
89,8283,3,841
89,8304,3,814
89,8317,3,815
89,8318,4,946
89,8330,3,903
89,8339,1,765
89,8347,3,868
89,8350,2,937
89,8361,3,847
89,8372,4,882
89,8383,4,822
89,8386,3,765
89,8392,2,902
89,8400,5,787
89,8401,2,777
89,8413,3,801
89,8415,1,794
89,8423,3,876
89,8431,2,1291
89,8433,2,1041
89,8435,4,876
89,8438,3,798
89,8447,2,876
89,8449,2,834
89,8452,2,921
89,8459,4,1121
89,8482,4,835
89,8486,4,748
89,8490,2,1105
89,8494,4,849
89,8501,2,834
89,8504,3,777
89,8506,2,747
89,8521,3,797
89,8525,4,927
89,8526,4,800
89,8532,2,937
89,8533,2,917
89,8546,2,800
89,8559,4,1196
89,8572,3,927
89,8578,4,937
89,8583,1,982
89,8593,5,860
89,8598,3,849
89,8601,2,870
89,8628,3,825
89,8631,2,910
89,8633,3,849
89,8662,2,868
89,8677,4,830
89,8681,5,946
89,8686,3,931
89,8704,4,887
89,8731,3,930
89,8732,4,913
89,8743,2,940
89,8775,4,917
89,8789,3,1263
89,8799,1,887
89,8808,4,971
89,8836,2,945
89,8840,2,950
89,8844,3,912
89,8846,3,1023
89,8857,3,1140
89,8859,3,982
89,8873,2,902
89,8882,3,925
89,8889,1,905
89,8896,3,972
89,8929,3,1018
89,8943,2,921
89,8949,3,1098
89,8958,3,808
89,8966,3,930
89,9002,2,933
89,9006,1,1194
89,9019,2,917
89,9040,2,882
89,9058,2,917
89,9063,2,1004
89,9092,2,758
89,9106,3,932
89,9144,3,1056
89,9180,4,1007
89,9191,4,980
89,9229,3,960
89,9231,4,1272
89,9238,4,1069
89,9249,3,961
89,9267,4,1000
89,9301,4,1098
89,9314,1,1029
89,9321,4,905
89,9350,3,934
89,9352,3,971
89,9358,2,986
89,9385,3,1017
89,9395,4,937
89,9400,3,1017
89,9402,3,932
89,9428,3,1132
89,9438,5,1099
89,9447,1,1056
89,9485,4,1114
89,9498,3,986
89,9504,1,1000
89,9505,5,1267
89,9511,1,1294
89,9534,4,934
89,9545,2,975
89,9571,3,1014
89,9587,4,1002
89,9591,1,1024
89,9621,2,975
89,9650,4,1102
89,9669,2,1068
89,9684,5,1057
89,9686,4,972
89,9687,2,972
89,9688,4,934
89,9692,5,1148
89,9698,4,993
89,9699,2,955
89,9706,5,971
89,9726,3,1260
89,9728,4,1227
89,9730,1,1140
89,9733,2,993
89,9763,4,1196
89,9775,4,1049
89,9780,3,1122
89,9799,2,1002
89,9822,4,1002
89,9830,1,1043
89,9893,2,1063
89,9920,1,1008
89,9924,2,993
89,9968,4,1319
89,9972,2,1063
89,10016,3,1065
89,10018,4,1069
89,10047,3,1014
89,10051,3,1056
89,10072,3,1083
89,10079,2,1114
89,10111,3,1029
89,10117,1,917
89,10143,4,1049
89,10160,1,1088
89,10166,1,1069
89,10185,3,1050
89,10220,3,1178
89,10247,3,1023
89,10283,2,1192
89,10293,4,1083
89,10296,1,1085
89,10305,4,1173
89,10314,4,1069
89,10322,1,1087
89,10350,4,1333
89,10351,5,1058
89,10354,2,1175
89,10368,4,1288
89,10389,3,1126
89,10402,3,960
89,10457,1,1227
89,10461,3,1051
89,10468,3,1247
89,10476,3,1187
89,10478,4,1209
89,10508,3,1119
89,10515,1,993
89,10517,2,1083
89,10521,2,1154
89,10534,4,1191
89,10549,2,1173
89,10617,4,1267
89,10694,1,1008
89,10717,4,1242
89,10739,3,1346
89,10812,3,1133
89,10829,2,1184
89,10864,1,1189
89,10878,4,1112
89,10882,4,1106
89,10886,3,1173
89,10908,3,1231
89,10927,1,1153
89,10975,4,1326
89,10983,1,1201
89,10999,3,1112
89,11018,2,1135
89,11074,2,1100
89,11100,3,1189
89,11104,4,1182
89,11117,2,1147
89,11129,1,1192
89,11153,3,1140
89,11174,2,1187
89,11192,4,1140
89,11194,2,1121
89,11202,3,1329
89,11205,1,1119
89,11260,2,1297
89,11271,1,1233
89,11272,1,1123
89,11280,3,982
89,11285,2,1175
89,11294,2,1178
89,11325,3,1126
89,11342,3,1192
89,11356,2,1275
89,11358,4,1014
89,11361,3,1206
89,11446,2,1196
89,11453,3,1227
89,11472,1,1214
89,11489,2,1197
89,11520,3,1204
89,11549,3,1255
89,11559,1,1153
89,11593,3,1191
89,11660,3,1192
89,11663,3,1238
89,11677,4,1201
89,11723,4,1129
89,11738,3,1063
89,11739,5,1205
89,11785,3,1251
89,11786,3,1205
89,11857,5,1116
89,11935,3,1207
89,11944,3,1169
89,11959,2,1238
89,11980,2,1267
89,12089,5,1239
89,12118,5,1227
89,12127,3,1191
89,12133,3,1256
89,12151,4,1102
89,12197,3,1245
89,12228,3,1288
89,12256,2,1130
89,12274,1,1187
89,12278,4,1242
89,12304,1,1267
89,12306,4,1263
89,12342,2,1206
89,12355,4,1291
89,12370,3,1267
89,12371,2,1277
89,12386,2,1267
89,12399,4,1234
89,12421,2,1260
89,12442,3,1272
89,12446,4,1317
89,12507,2,1143
89,12521,1,1231
89,12524,1,1294
89,12583,3,1252
89,12587,2,1284
89,12616,3,1147
89,12666,4,1326
89,12733,3,1175
89,12792,4,1337
89,12813,3,1333
89,12860,3,1333
89,12867,3,1337
89,12872,4,1239
89,12901,1,1207
89,12983,3,1294
89,13291,3,1337
89,13302,4,1319
90,7,2,9
90,66,2,48
90,90,4,48
90,124,3,192
90,127,4,263
90,150,2,77
90,199,3,200
90,301,4,169
90,355,3,164
90,356,3,178
90,389,3,48
90,410,3,214
90,425,4,469
90,478,5,849
90,568,4,221
90,570,3,1030
90,577,3,178
90,684,1,140
90,736,3,169
90,781,4,263
90,819,4,297
90,849,4,71
90,877,2,263
90,917,2,452
90,934,3,9
90,949,2,207
90,955,2,214
90,1041,2,164
90,1084,3,178
90,1094,3,169
90,1098,2,394
90,1154,3,48
90,1178,2,420
90,1206,3,233
90,1238,2,169
90,1316,4,162
90,1321,1,71
90,1330,3,80
90,1336,3,162
90,1342,3,221
90,1377,3,319
90,1429,3,1284
90,1439,3,140
90,1453,3,71
90,1459,1,242
90,1532,3,398
90,1538,3,53
90,1541,3,386
90,1543,4,73
90,1547,3,386
90,1549,5,93
90,1575,3,73
90,1580,3,162
90,1586,4,763
90,1596,4,9
90,1598,4,71
90,1623,3,162
90,1665,4,420
90,1685,2,9
90,1753,2,430
90,1764,3,48
90,1782,3,263
90,2042,4,207
90,2065,3,242
90,2072,1,289
90,2158,3,176
90,2181,3,415
90,2293,4,114
90,2333,1,53
90,2377,4,242
90,2410,3,164
90,2526,2,207
90,2532,5,297
90,2540,2,452
90,2588,3,73
90,2610,3,164
90,2619,3,169
90,2654,4,207
90,2695,3,398
90,2721,1,217
90,2725,3,200
90,2755,4,438
90,2758,4,162
90,2765,2,386
90,2801,4,221
90,2817,3,319
90,2834,1,48
90,2860,2,207
90,2873,2,73
90,2886,4,394
90,2909,3,94
90,2961,3,176
90,2966,2,93
90,2970,3,9
90,3002,3,207
90,3014,2,200
90,3015,4,176
90,3029,3,73
90,3053,1,59
90,3089,1,394
90,3095,3,71
90,3132,4,80
90,3136,3,140
90,3185,3,164
90,3193,2,242
90,3241,2,860
90,3248,3,48
90,3249,3,101
90,3255,3,169
90,3293,1,115
90,3313,3,200
90,3314,4,162
90,3325,4,415
90,3329,4,101
90,3339,2,169
90,3372,3,192
90,3390,4,701
90,3397,4,289
90,3422,4,162
90,3436,4,455
90,3456,2,297
90,3458,3,233
90,3478,2,169
90,3490,3,164
90,3516,3,9
90,3564,1,199
90,3566,1,71
90,3581,4,94
90,3658,3,178
90,3671,3,242
90,3697,3,714
90,4121,2,319
90,4265,4,161
90,4338,3,760
90,4608,4,666
90,4616,2,452
90,4756,2,1037
90,4851,1,415
90,5066,4,849
90,5072,1,286
90,5081,3,189
90,5161,4,394
90,5183,3,192
90,5244,2,400
90,5286,2,394
90,5290,2,452
90,5358,3,386
90,5442,3,319
90,5512,2,386
90,5582,3,491
90,5587,3,200
90,5649,3,966
90,5651,3,386
90,5663,1,491
90,5702,3,394
90,5731,1,763
90,5780,2,436
90,5850,1,896
90,5863,2,452
90,5889,2,269
90,5895,1,487
90,5918,1,714
90,5921,3,398
90,5934,3,1050
90,5975,3,435
90,5991,3,470
90,6032,3,535
90,6060,2,469
90,6087,1,404
90,6155,3,518
90,6224,2,464
90,6297,1,630
90,6310,3,805
90,6320,2,470
90,6323,4,484
90,6413,4,577
90,6420,1,623
90,6423,3,518
90,6458,2,1197
90,6477,2,945
90,6480,3,712
90,6481,1,626
90,6486,3,1142
90,6516,4,1320
90,6542,4,486
90,6586,4,1319
90,6587,3,641
90,6617,3,521
90,6638,3,1320
90,6667,3,673
90,6683,1,1192
90,6813,3,1320
90,6822,3,625
90,6829,3,909
90,6847,2,525
90,6874,2,499
90,6968,2,835
90,6991,2,611
90,6998,3,805
90,7001,1,545
90,7040,2,574
90,7056,3,731
90,7074,2,497
90,7091,3,576
90,7139,2,701
90,7188,2,645
90,7203,3,883
90,7204,2,925
90,7271,1,909
90,7312,3,945
90,7344,2,973
90,7346,3,804
90,7389,3,961
90,7442,3,832
90,7489,2,938
90,7522,2,1253
90,7535,2,791
90,7674,3,798
90,7722,3,767
90,7899,3,860
90,7951,1,634
90,7973,3,757
90,8015,2,638
90,8063,2,1002
90,8084,3,798
90,8119,1,1320
90,8138,2,772
90,8156,2,835
90,8158,3,1194
90,8423,1,1005
90,8435,3,1057
90,8452,2,985
90,8533,2,1142
90,8559,4,1196
90,8578,3,1155
90,8689,2,1065
90,8732,3,988
90,8844,3,1027
90,8873,2,1139
90,8943,2,981
90,8966,3,1015
90,9106,3,982
90,9298,2,1005
90,9321,3,1002
90,9358,2,1093
90,9363,3,1021
90,9385,3,1053
90,9510,1,1142
90,9529,1,1250
90,9621,2,1023
90,9686,3,1043
90,9760,1,1093
90,9767,3,1107
90,9775,3,1024
90,9924,3,1029
90,10111,2,1032
90,10143,2,1057
90,10293,3,1215
90,10389,4,1121
90,10454,2,966
90,10468,3,1247
90,10799,3,1195
90,10881,3,1093
90,11031,4,1037
90,11074,2,1215
90,11153,1,1169
90,11202,3,1295
90,11549,4,1267
90,11677,4,1267
90,11739,3,1219
90,11785,4,1329
90,12127,3,1204
90,12270,1,1183
90,12583,2,1267
90,13659,3,1295
90,13660,3,1305
91,7,1,15
91,59,1,43
91,73,1,15
91,186,4,15
91,199,5,55
91,244,3,15
91,253,4,379
91,309,1,55
91,314,1,55
91,368,4,55
91,396,4,55
91,416,1,15
91,421,5,15
91,614,1,64
91,773,1,64
91,824,1,55
91,877,4,55
91,903,3,31
91,935,4,43
91,949,4,55
91,1022,3,55
91,1060,2,55
91,1079,4,55
91,1110,2,15
91,1127,3,31
91,1134,4,15
91,1238,1,55
91,1328,3,1319
91,1329,1,15
91,1330,3,43
91,1334,3,43
91,1382,4,55
91,1384,2,55
91,1459,5,43
91,1507,1,15
91,1566,1,15
91,1574,1,43
91,1622,1,55
91,1652,1,43
91,1674,1,15
91,1729,4,43
91,1813,3,31
91,1862,1,15
91,1869,1,55
91,2022,3,55
91,2047,1,15
91,2351,2,55
91,2360,1,15
91,2418,3,55
91,2420,3,64
91,2450,2,15
91,2451,2,31
91,2502,4,55
91,2526,3,31
91,2705,2,55
91,2721,4,55
91,2755,3,55
91,2822,3,55
91,2860,5,55
91,3015,2,43
91,3061,4,31
91,3108,1,55
91,3128,4,15
91,3180,4,31
91,3195,1,55
91,3225,3,15
91,3237,3,55
91,3240,1,15
91,3324,3,55
91,3421,4,31
91,3514,1,55
91,3525,1,55
91,3549,2,55
91,3647,4,379
91,3681,3,64
91,4184,2,55
91,6625,5,1319
91,10468,5,1247
92,7,1,23
92,12,4,98
92,13,4,14
92,30,5,14
92,48,4,1204
92,52,4,1204
92,60,5,1145
92,67,2,1279
92,86,5,1171
92,115,4,173
92,121,4,1287
92,124,5,1287
92,128,5,14
92,131,1,1204
92,132,4,1287
92,150,5,98
92,151,4,1204
92,177,4,1204
92,188,5,14
92,191,5,1171
92,203,2,1204
92,212,4,14
92,225,5,1204
92,226,2,1204
92,262,4,1204
92,285,4,1287
92,301,4,1204
92,302,3,1287
92,333,4,1204
92,334,3,73
92,339,4,23
92,355,4,1145
92,356,2,1204
92,358,4,23
92,389,4,98
92,392,2,1204
92,418,5,1287
92,433,4,1287
92,486,1,1287
92,509,5,1204
92,512,3,1204
92,525,5,1204
92,555,2,14
92,568,5,1171
92,588,4,1204
92,606,3,23
92,607,4,1287
92,613,3,1204
92,663,2,1204
92,676,4,98
92,683,4,1267
92,693,4,14
92,736,4,14
92,751,1,126
92,762,3,14
92,803,1,73
92,806,5,14
92,824,2,14
92,842,3,1287
92,853,3,1204
92,865,3,14
92,885,5,1204
92,890,3,1204
92,914,2,1204
92,917,4,1287
92,933,5,1204
92,935,4,14
92,950,1,1204
92,957,3,14
92,991,1,1204
92,992,1,1204
92,995,4,1171
92,999,2,1204
92,1004,4,1254
92,1009,4,1287
92,1022,5,23
92,1032,4,1204
92,1037,4,73
92,1042,5,1204
92,1055,5,133
